date,BEVERAGES,BREAD/BAKERY,CLEANING,DAIRY,DELI,GROCERY I,MEATS,PERSONAL CARE,POULTRY,PRODUCE
2016-11-19,220970.0,31817.005,68814.0,54828.0,18519.247,281438.088,19229.974998,19740.0,23837.26099,128935.16
2016-11-20,278158.0,41201.825,76749.0,69156.0,23922.231,334426.044,22947.1639,24132.0,28406.98187,156388.32511
2016-11-21,172392.0,28066.548,58946.0,46375.0,15964.251,231283.925,17318.45497,14643.0,18640.32899,112803.9229
2016-11-22,151843.0,24081.446,52517.0,38520.0,13843.742,208830.983,16354.853013,12935.0,16466.803986,111499.34
2016-11-23,157465.0,26137.696,53936.0,45850.0,13962.84603,214367.837,15835.327998,12942.0,17420.866015,149322.33441
2016-11-24,133102.0,20867.52305,48487.0,33846.0,11251.693998,181074.162,17162.30504,10396.0,15134.843,85241.55613
2016-11-25,170648.0,24137.254,56782.0,39494.0,15958.117,211344.729,29411.102882,12671.0,28751.413,97871.952
2016-11-26,223057.0,29541.882,70165.0,51635.0,17458.53198,267974.986,18761.614018,17834.0,22609.52012,122751.04427
2016-11-27,263835.0,38434.773,74347.0,65263.0,21047.302004,308257.897,20688.480015,21242.0,26048.61004,147993.101
2016-11-28,177635.0,27130.069,53833.0,44676.0,14518.914,222589.643,15899.386016,13316.0,17349.063012,112015.04400000001
2016-11-29,140124.0,23043.38497,47457.0,37191.0,12471.915,193324.333,15097.807023,12170.0,15364.305057,108805.6412
2016-11-30,164748.0,25649.692,54772.0,46114.0,13742.965,221747.168,14968.240972,15533.0,16933.836091,146104.92429
2016-12-01,178953.0,25923.751,70321.0,45919.0,16420.377,289689.792,21157.97205,20687.0,18933.89005,100245.89603
2016-12-02,185360.0,26246.306,69089.0,45416.0,18711.60902,263266.533,29515.862887,17278.0,31186.077864,108082.59399
2016-12-03,255126.0,34652.3071,93749.0,61128.0,21701.844,354348.142,21766.080028,27634.0,25855.425890000002,135894.73003
2016-12-04,297968.0,43995.695,106446.0,75905.0,26057.790996,398378.733,24674.030974,29886.0,30242.08406,159847.58322
2016-12-05,182323.0,27941.012,71720.0,46544.0,16035.583,307665.714,16850.336977,17126.0,18358.245006,106862.22903
2016-12-06,207703.0,30523.1849,74315.0,52010.0,17864.539,291190.488,19829.986034,20654.0,22633.853908,134159.5761
2016-12-07,178510.0,27945.28,69883.0,50407.0,15436.983,266602.07,15777.386021,15424.0,18282.394006000002,153807.441
2016-12-08,140546.0,22218.94,51430.0,38861.0,13470.583,222288.266,17379.09301,13001.0,15214.29199,91172.7219
2016-12-09,163758.0,25685.06,56281.0,43064.0,18002.105,235245.91,26208.46299,13292.0,29234.413985,105139.791
2016-12-10,209125.0,28866.48303,70753.0,52266.0,17626.901,288835.971,17635.323022,18751.0,20962.42385,119633.42
2016-12-11,260947.0,38209.014,82977.0,68396.0,22550.72898,350255.704,21008.21601,24547.0,26036.846044,146922.886
2016-12-12,168443.0,27056.235,57608.0,45132.0,15269.06003,301380.004,15633.38597,15186.0,18775.592026000002,108266.47290000001
2016-12-13,148518.0,23722.677,51948.0,40219.0,13422.443,248243.757,14966.973054,14496.0,17609.07296,114022.6098
2016-12-14,159319.0,25084.019,54423.0,46109.0,13836.382,267589.502,14257.122022,12958.0,17323.283003,145507.435
2016-12-15,146315.0,23453.237,54059.0,41717.0,13378.636,255609.61800000002,18623.224911,12252.0,15858.364058000001,94253.7169
2016-12-16,169151.0,25739.269,59239.0,44680.0,19890.482,302208.024,28211.720088000002,13450.0,30475.96808,111633.507
2016-12-17,226210.0,30530.6741,82230.0,58006.0,19020.83998,340408.274,18739.30596,21610.0,22141.649012,131549.1912
2016-12-18,270298.0,39059.725,93399.0,70593.0,24288.377,401211.913,22017.51808,27705.0,26878.77905,155663.9546
2016-12-19,196844.0,29161.98202,71078.0,54039.0,17753.74,351702.981,17719.915,18518.0,20029.002971,122554.20388
2016-12-20,194254.0,27318.79,73754.0,52904.0,17622.924,384623.784,17819.420018,18628.0,22521.482036,135833.595
2016-12-21,198153.0,28701.268,77190.0,59696.0,19040.614,387603.442,18861.972932,18884.0,24935.37209,179251.71297
2016-12-22,198308.0,26675.39202,74707.0,55536.0,19364.18598,400889.065,20362.70001,16888.0,25197.519001,140444.942
2016-12-23,226894.0,28858.233,85189.0,68127.0,24810.52602,425386.443,25604.928987,20235.0,36477.96313,176327.96600000001
2016-12-24,236331.0,27301.83697,90433.0,69685.0,25402.587,413170.207,17521.645017,22531.0,27831.55001,188809.162
2016-12-26,227027.0,29190.65597,91092.0,55384.0,19717.883,309767.773,19893.614113,27933.0,23571.44695,133689.661
2016-12-27,177554.0,25662.129,72206.0,45708.0,16238.26401,242792.095,16959.17905,19099.0,19070.583,130069.1001
2016-12-28,192477.0,26546.551,78308.0,52203.0,17649.03398,265759.513,18804.291991,21366.0,20061.746955000002,160229.2219
2016-12-29,186177.0,24134.10398,75062.0,49299.0,17394.44302,257006.744,21696.050004,19669.0,18520.353006,126652.83899999999
2016-12-30,240693.0,31058.871,90013.0,64746.0,25131.23904,329599.654,28871.643034,22782.0,33176.80699,175022.194
2016-12-31,243518.0,31432.83107,83278.0,62988.0,21917.25003,302232.811,17660.828998,20883.0,23814.903000000002,184154.669
2017-01-01,4008.0,490.573,405.0,622.0,195.975,1998.0,270.711,142.0,154.199,1682.844
2017-01-02,335235.0,45621.159999999996,120617.0,83430.0,29112.201,415182.95,26380.205918,38576.0,31396.309,184113.0289
2017-01-03,243422.0,35916.702,92443.0,65027.0,21832.204,321085.262,23086.12908,26370.0,24948.737902,183306.2268
2017-01-04,211239.0,32084.673,81434.0,59821.0,16707.475,274170.59500000003,19932.560025,23035.0,23288.92611,187242.1896
2017-01-05,175975.0,26757.627,67059.0,44781.0,14081.931,226863.181,19923.0671,19490.0,18666.368972,111743.098
2017-01-06,189393.0,27749.157,67911.0,46674.0,17151.61,235068.611,28491.328974,18066.0,30437.882891,121280.8321
2017-01-07,261820.0,35068.903,95113.0,63367.0,20621.236,320763.751,22093.877,29068.0,26965.76702,149336.7779
2017-01-08,297197.0,41942.762,96337.0,71459.0,23196.33697,339817.859,23980.096002,31351.0,29606.210927,162142.03705
2017-01-09,186203.0,28934.065,65233.0,47719.0,15377.442,226842.223,16576.09994,19705.0,20132.666986,113244.155
2017-01-10,171274.0,26632.135,59545.0,42700.0,13871.791000000001,205076.937,17649.334048,18081.0,18478.565121,122204.1531
2017-01-11,164531.0,27484.065,56362.0,46650.0,13240.064,205405.492,16630.859025,17831.0,17836.865002,157241.45103
2017-01-12,145461.0,23296.13,49093.0,36900.0,11643.514009999999,179500.37099999998,17739.783998,14440.0,15414.862973,94540.97203
2017-01-13,174206.0,27171.48,55920.0,44216.0,16683.41101,209872.858,30410.80098,16046.0,29894.7311,112292.71927
2017-01-14,252034.0,35036.16897,78301.0,60560.0,18838.311,288095.323,22952.24203,24053.0,24356.088996,143640.7482
2017-01-15,301353.0,44006.639989999996,87633.0,71954.0,22894.432,329467.396,24100.74387,27745.0,28796.999004,164374.71
2017-01-16,199820.0,30605.741,64306.0,50039.0,15826.309,232165.605,17986.932059,18621.0,19805.765988,120855.1721
2017-01-17,184129.0,26390.172,56823.0,43165.0,13724.815,206967.7,16725.919,15803.0,17694.390035,124250.2049
2017-01-18,176227.0,27459.107,54714.0,49343.0,13445.02299,206805.163,16301.009003,14679.0,17326.523997,160499.0907
2017-01-19,144535.0,22410.604,47111.0,35758.0,12029.104,171175.212,17398.84299,12245.0,14589.046995,90243.9799
2017-01-20,162192.0,26599.79198,55448.0,41024.0,16957.013,198853.649,27656.93706,12615.0,27728.12905,108341.387
2017-01-21,264633.0,37495.28898,83311.0,62044.0,20613.413,305018.808,21729.344004,22731.0,26432.23598,153859.66097
2017-01-22,299512.0,42799.407,85253.0,71287.0,23073.93798,312620.555,22306.132994,24973.0,28395.74497,167489.5115
2017-01-23,191891.0,29777.463,59615.0,48592.0,16287.682999999999,228583.123,16740.46002,16842.0,20022.663,117111.4261
2017-01-24,167718.0,25637.769,54100.0,41636.0,14003.84699,202106.376,16224.801968,17469.0,17644.263968,121371.36689
2017-01-25,160219.0,27586.894,50074.0,46201.0,13169.783,199000.605,15448.55005,16063.0,17725.066019,154964.40788
2017-01-26,125294.0,23316.22197,44824.0,35103.0,11646.76501,165307.223,17153.054028,11443.0,14251.26997,89687.188
2017-01-27,156006.0,27873.242,52797.0,43391.0,17320.62999,197385.774,25584.586998,13527.0,29228.905836,108342.701
2017-01-28,226837.0,35151.09681,76456.0,59152.0,19484.283,281685.01,20265.839982,21479.0,24111.854936,141476.8201
2017-01-29,257357.0,42198.71302,81379.0,69121.0,22241.155,305678.012,21117.16002,24725.0,26449.07401,156586.304
2017-01-30,155191.0,28705.781,55220.0,43695.0,14011.138,200919.49,15113.08697,14178.0,16966.20302,107300.76703
2017-01-31,165171.0,29084.417980000002,62831.0,46821.0,16129.37,226270.58,16977.066020000002,18270.0,18316.276022,130130.9679
2017-02-01,192241.0,33187.2,79526.0,58356.0,17874.375966,275177.113,20030.00799,23522.0,22736.59,180631.3989
2017-02-02,155016.0,26954.79,65323.0,43853.0,15926.312,232517.241,20335.38896,18314.0,18838.903866,103550.3658
2017-02-03,173306.0,30017.65512,68500.0,47754.0,19977.79598,245091.774,29413.965035,17604.0,31842.74297,115459.8568
2017-02-04,256450.0,37703.445,97772.0,65932.0,22672.323,343967.653,23494.46102,28532.0,27646.94394,149599.11145
2017-02-05,265030.0,41884.251000000004,96622.0,69744.0,24175.446,342708.874,23254.94798,27887.0,28099.410988,160564.32813
2017-02-06,171537.0,29098.216,65748.0,47513.0,16048.319,236867.255,17127.61501,17712.0,18844.003963,115803.0482
2017-02-07,156490.0,26992.256,61528.0,43107.0,14837.845,216520.006,16869.889996,15774.0,17365.180015,125034.31633
2017-02-08,161764.0,27527.496,64454.0,47306.0,14648.296,213844.332,16006.054024,15008.0,17925.011984,157578.43623
2017-02-09,132978.0,23861.177,50040.0,37009.0,12714.716,186073.662,17764.623012,12142.0,14888.415986,95425.87593
2017-02-10,164050.0,28404.396,55750.0,45108.0,17447.32,206531.308,26766.664035,13377.0,28742.923927,114692.55687
2017-02-11,220696.0,34339.565,74391.0,57847.0,18537.7,269201.309,19181.15299,19524.0,22282.76901,139090.155
2017-02-12,255490.0,43707.244,80074.0,69706.0,21984.723996,307274.383,21479.90093,23556.0,25459.73508,157674.38999999998
2017-02-13,169350.0,32191.745,57639.0,51363.0,16213.403004,241771.932,16833.219049,15074.0,18073.985006,121067.266
2017-02-14,129329.0,24062.02198,45242.0,38233.0,12778.223,191858.428,14348.160034,11433.0,14726.318004,112781.163
2017-02-15,147599.0,27873.2311,54721.0,47777.0,13503.815999999999,200588.27,16202.592997,14474.0,17661.792,157831.072
2017-02-16,137081.0,24924.725,50691.0,37253.0,13010.10098,193857.796,17996.46504,13568.0,16029.954,95892.37803
2017-02-17,156814.0,27448.672,58885.0,45044.0,17518.33598,217764.076,28501.951775999998,14476.0,28759.722934,115640.6651
2017-02-18,246049.0,37131.519,86151.0,64789.0,20746.74299,313204.68200000003,23484.958783,23981.0,26454.376224,155227.737
2017-02-19,213733.0,33248.0051,62223.0,55014.0,17282.373,243177.648,18286.340946,19288.0,20567.87195,123456.217
2017-02-20,167601.0,28400.424,60764.0,45313.0,15154.952,225840.753,16713.589034,17280.0,17753.059019,113381.9289
2017-02-21,157364.0,26123.692,56225.0,41288.0,13678.761,208361.029,16149.218016,14716.0,16638.923005,121860.132
2017-02-22,148629.0,26399.98102,57179.0,44274.0,13126.817000000001,209516.849,15541.826044,14097.0,16446.82593,147310.6254
2017-02-23,149845.0,25068.89212,59438.0,38200.0,13212.829,201323.924,18375.67107,13977.0,15937.837962,93296.60902
2017-02-24,182391.0,28576.834,66123.0,44540.0,18204.28603,233815.187,27042.540986,16137.0,25845.97799,111756.46598
2017-02-25,230937.0,33767.85188,91628.0,57275.0,19784.468,305460.836,20458.15196,24458.0,23258.576,135490.36601
2017-02-26,168924.0,27868.235099999998,76821.0,42872.0,16021.75398,221940.676,16373.340972,17485.0,18576.559979999998,104141.39295
2017-02-27,165020.0,25556.97502,67572.0,42681.0,16194.624,215098.977,15854.04004,16357.0,17549.093087,101270.41
2017-02-28,212594.0,33502.715,76302.0,55563.0,19592.341,275016.397,18762.225004,22283.0,22950.53903,145824.505
2017-03-01,204522.0,36097.442,79270.0,60699.0,19150.701,295126.952,19711.98796,22248.0,22544.599986,187648.14097
2017-03-02,180400.0,28790.647,70989.0,47224.0,15883.47,259788.339,20974.1111,19908.0,19374.954968,118747.003
2017-03-03,186437.0,30096.02,67640.0,49322.0,19699.322,264090.104,27352.666171,17712.0,32450.870983,129347.01911
2017-03-04,257990.0,37619.97098,91638.0,65548.0,21438.898,348517.99199999997,22816.76291,26803.0,26150.11802,147338.8162
2017-03-05,276118.0,42920.20597,92988.0,72575.0,23967.583,372100.339,23749.936014,28817.0,28039.00301,160039.54912
2017-03-06,169456.0,29100.739999999998,62312.0,46523.0,15570.337,252379.543,16088.630976,17136.0,17510.269956,111966.00912999999
2017-03-07,157163.0,27495.331,57764.0,43542.0,14115.561,240369.361,16613.435994,14923.0,17452.821974000002,126012.519
2017-03-08,150271.0,27561.733,53212.0,46142.0,13295.038,242247.203,15679.741979999999,13616.0,17430.517976,153886.436
2017-03-09,147502.0,24670.341,50834.0,39467.0,13239.985990000001,193059.978,17633.98802,12335.0,14918.22398,96172.034
2017-03-10,177393.0,29201.241,56450.0,46095.0,18584.508,215667.053,25986.158973999998,13320.0,27614.09395,110633.82691
2017-03-11,245596.0,35315.20908,76302.0,60887.0,19872.684,289700.863,19745.79903,21753.0,23166.186032999998,138016.39783
2017-03-12,288397.0,43747.136,83875.0,72985.0,23006.756999999998,328098.714,22353.726032,24582.0,27059.80393,160320.01
2017-03-13,178705.0,29540.249,56652.0,46421.0,15297.61999,217528.88,15863.142977,14553.0,17661.281985,112274.1521
2017-03-14,163684.0,27335.64,49793.0,41864.0,13888.773,198212.856,14856.743034000001,12575.0,16579.629,119961.2556
2017-03-15,173812.0,30437.322,58773.0,51108.0,15566.375,226180.308,16384.687065,15059.0,17496.893028,161224.9953
2017-03-16,164418.0,26659.851,52209.0,42706.0,13989.265,209162.458,19161.146037,13559.0,14909.156948,97076.61781
2017-03-17,188890.0,29900.407,59283.0,50520.0,18505.32997,227644.344,26999.98297,13793.0,29026.113033999998,113170.05732
2017-03-18,259101.0,36291.954,78642.0,64942.0,20449.735,299913.532,20593.901006,21704.0,23457.77709,139267.04003
2017-03-19,297490.0,43457.347,84395.0,74659.0,22634.289,328556.893,22762.547906,25952.0,26227.8629,158993.8688
2017-03-20,192579.0,30861.28898,65329.0,52501.0,16257.59,241522.93,17138.806997,17120.0,18926.483,120482.91692
2017-03-21,172289.0,26472.997,56755.0,45994.0,14791.385,211813.445,16646.36607,15562.0,16667.684994,124758.4691
2017-03-22,167424.0,27581.886,54569.0,49386.0,13833.845,210061.511,15149.979044,13219.0,16477.654962,153791.19094
2017-03-23,153886.0,23181.470999999998,47655.0,39151.0,13252.719,214049.286,17284.914995,13104.0,14319.689015,89006.72800999999
2017-03-24,182043.0,27598.740999999998,56696.0,46708.0,18684.254,229219.616,26466.82577,13679.0,26673.06794,107276.9728
2017-03-25,257097.0,34769.41503,80298.0,64380.0,21243.572,303456.489,21278.505966,21764.0,23279.084901000002,136181.705
2017-03-26,284616.0,41165.0929,77174.0,69897.0,22307.874,318392.578,21492.46495,23800.0,24622.576953,149023.5519
2017-03-27,188293.0,28248.935,59359.0,49233.0,15791.779,232377.549,17306.316018,16381.0,16266.005018,110965.716
2017-03-28,164975.0,24206.7699,49903.0,42197.0,13488.152,208732.716,15204.166015,13178.0,14291.142951,111833.7387
2017-03-29,177997.0,27683.508,60524.0,52331.0,15300.66302,238416.338,15614.46599,16192.0,15400.851994,155619.104
2017-03-30,136349.0,22308.675,48905.0,39814.0,12775.84,199325.174,17442.157982,12992.0,13938.647014,89323.644
2017-03-31,188660.0,29589.59008,64445.0,53627.0,20535.188000000002,271958.43,28591.46308,17208.0,29618.94382,122156.8139
2017-04-01,336063.0,45561.273,120902.0,85897.0,29189.3,474003.906,29536.78306,38243.0,33399.28406,183265.5323
2017-04-02,264738.0,38362.32703,85691.0,68825.0,23118.85001,380816.88,22178.91594,27536.0,24502.122017,137925.6279
2017-04-03,188774.0,28603.191,71014.0,49218.0,17615.427,269080.837,16619.247022,20381.0,17412.442996,103579.914
2017-04-04,184424.0,27265.2021,68027.0,46652.0,16393.982,264689.049,17789.174994,19563.0,17549.00001,123878.9229
2017-04-05,181898.0,28376.857,62862.0,51390.0,15617.127,247860.95799999998,16430.58296,17525.0,17908.958011,156538.89397
2017-04-06,153189.0,22679.06897,55451.0,40003.0,13679.459986,214907.11000000002,17804.269036,14843.0,14251.117004,91817.6801
2017-04-07,171158.0,24993.918,58360.0,44296.0,17608.52,225595.598,25648.756964,14501.0,26255.184964,106119.922
2017-04-08,228604.0,32604.958,75259.0,59025.0,19597.85399,308170.625,19780.603953,21755.0,21511.406015,131890.91401
2017-04-09,262298.0,38745.583,83221.0,67107.0,22310.485,338844.119,20238.984049,26689.0,24727.80503,149727.05701
2017-04-10,170621.0,25891.30098,56868.0,44856.0,14539.602,227312.148,14479.800987999999,15308.0,15664.340017,104994.853026
2017-04-11,163715.0,23715.96797,52907.0,43331.0,13635.07599,239881.428,13254.760021,14378.0,14384.655987,117626.8942
2017-04-12,171716.0,24161.85696,52267.0,48341.0,12211.031,249778.37099999998,13084.10496,14704.0,13266.014952,146053.25303
2017-04-13,177420.0,24042.343,52993.0,48116.0,12466.444,224628.894,14387.033002,13188.0,12549.145985,103799.8892
2017-04-14,179465.0,24614.739,51082.0,46799.0,14883.487000000001,218652.376,17449.509875,14297.0,17812.40896,98551.67501
2017-04-15,216599.0,29308.94,69521.0,52779.0,18180.65802,269564.397,18071.46692,19701.0,20050.374992,118001.23698
2017-04-16,233163.0,35625.402,74317.0,61409.0,20842.34701,295452.592,18889.307988,22675.0,23057.827941,136626.8241
2017-04-17,175805.0,27849.63897,60572.0,47012.0,15555.483,231756.22,16568.92702,16839.0,17711.450004,115072.02088
2017-04-18,158029.0,25093.312,53393.0,41427.0,14475.932999999999,208816.366,17674.017045,14397.0,16496.493964,122926.80178
2017-04-19,149701.0,25783.608,52982.0,45759.0,13941.55303,206401.619,16558.622108,13254.0,16915.552991,150861.6241
2017-04-20,144429.0,24198.339,54377.0,40226.0,13228.955,206543.467,19576.117006,13378.0,15585.773978,99341.3709
2017-04-21,169675.0,27107.234,65367.0,47902.0,18571.142,225577.685,27428.961878,13274.0,31338.814974,115478.073
2017-04-22,236707.0,32110.8359,78616.0,58915.0,18880.652000000002,282475.805,19452.173005,19618.0,22617.79199,134587.308
2017-04-23,285611.0,41113.932,84929.0,72861.0,23372.261,329521.778,22759.942056,24879.0,27687.117068,153961.1297
2017-04-24,175184.0,27754.37,60738.0,46831.0,15194.982998,222334.133,16091.291941,15235.0,18328.396015,105016.26999
2017-04-25,161949.0,26282.87802,55687.0,43417.0,14206.28099,208465.077,15913.451035,13856.0,17084.68901,117557.4206
2017-04-26,164587.0,27025.692,71129.0,48758.0,13906.933,209080.768,15348.182996,13749.0,16296.486994,154077.84100000001
2017-04-27,143934.0,22195.83303,52148.0,38035.0,12723.929,180000.938,17701.263982,11645.0,14149.269001,89218.8541
2017-04-28,180469.0,26805.27696,63244.0,46139.0,18757.326,224719.261,27681.03816,14003.0,29071.658998,111904.023
2017-04-29,250534.0,34711.151,89257.0,63547.0,21914.861,318911.93,21280.99895,24298.0,23972.21405,140346.73192
2017-04-30,249008.0,35445.25898,86227.0,62872.0,21895.843,309323.864,21525.591018,24154.0,23560.79497,136304.71
2017-05-01,303807.0,44579.61597,107970.0,80542.0,27930.96199,400850.63300000003,24671.77996,31975.0,29367.496995,167558.576
2017-05-02,200529.0,31567.837,74652.0,55238.0,18388.937,269057.78,19136.379977,20112.0,20649.946024,143387.57510000002
2017-05-03,188754.0,29955.104,74517.0,56379.0,16813.981,276532.7,17877.824031,18320.0,20062.859176,171768.9
2017-05-04,149629.0,24374.95398,70331.0,42404.0,13734.57,222406.434,19648.523009,14128.0,16397.34001,98646.095
2017-05-05,161279.0,26587.677,68945.0,45536.0,17660.21298,229544.417,27787.895997,13702.0,29242.65202,108662.378
2017-05-06,233814.0,34575.62397,87450.0,62878.0,20987.807,318692.98,21055.864978,22617.0,23972.693978,140355.68797
2017-05-07,287104.0,45090.14698,95620.0,78774.0,24740.375,376379.473,23467.17799,26652.0,28110.41302,166040.73097
2017-05-08,166843.0,29234.573,65023.0,48298.0,15311.831,236850.469,16248.44004,15038.0,18046.989976,113041.193
2017-05-09,145619.0,26332.646,59963.0,43865.0,13776.316,217042.416,15823.405934,12818.0,15542.790013,121685.38893
2017-05-10,147196.0,26429.544,62988.0,49102.0,13287.773,218644.624,15585.425009999999,12369.0,17358.016017,156932.2731
2017-05-11,135028.0,23586.987,63401.0,37720.0,12398.45002,199971.162,17457.581016,11044.0,14333.52101,90412.928
2017-05-12,154026.0,25751.942,62233.0,45021.0,17410.642996,224118.241,27271.623911,11652.0,28388.021886,113573.528
2017-05-13,244193.0,36539.6351,88256.0,70237.0,22230.243,332853.784,22778.729046,19893.0,26856.54298,167037.76097
2017-05-14,206986.0,32881.28,62808.0,55583.0,18187.75,263932.462,17754.16986,16588.0,20616.218984,129442.522
2017-05-15,179114.0,30969.837,70134.0,49927.0,16921.949,249391.748,17199.31902,16173.0,19308.463108,119972.282
2017-05-16,169098.0,29316.227,67655.0,47277.0,16435.649,241186.132,18416.451986,16012.0,19412.707972,133869.5541
2017-05-17,165675.0,28390.972999999998,74583.0,50153.0,14629.278,242271.766,17591.024024,14583.0,18491.03,166802.7749
2017-05-18,133381.0,23206.898,55611.0,36204.0,12756.435,189992.941,18006.98896,11619.0,14708.234006,91756.922
2017-05-19,161718.0,27250.539,69256.0,43071.0,17167.00401,225889.53,26858.210006,12673.0,26146.34902,111261.7918
2017-05-20,227900.0,34673.53997,95962.0,60647.0,19929.73397,314630.342,21335.10497,21573.0,23716.148996,142857.93693
2017-05-21,280849.0,43966.883,109477.0,74951.0,24374.039,349106.17,23229.569096,25085.0,27370.90208,169556.52304
2017-05-22,169143.0,28491.50203,68072.0,46578.0,15085.57499,235352.441,16188.835077,15214.0,18623.603926,115290.9681
2017-05-23,151437.0,25610.219,62875.0,41251.0,14038.21899,216349.816,15937.554005,13941.0,17434.286996,120140.44
2017-05-24,153706.0,25838.383,58759.0,45450.0,13083.95199,207528.358,16588.81699,12341.0,16994.59091,150621.8632
2017-05-25,136779.0,22609.13797,49415.0,34821.0,12277.164996,184282.369,17646.696966,10596.0,15537.216962,93178.08302
2017-05-26,212870.0,32348.5522,90118.0,55567.0,21883.118,284289.827,30105.769,18600.0,30421.226976,136728.88403000002
2017-05-27,212127.0,32096.579999999998,77791.0,54198.0,19054.43599,280306.776,19836.08999,19305.0,21791.15795,127602.96220000001
2017-05-28,254132.0,39801.257,82923.0,66492.0,22303.024,313695.155,20802.98701,22223.0,24913.79013,148853.38077
2017-05-29,171962.0,29523.625,61371.0,47147.0,16220.392,233553.12,16965.245934,14832.0,17966.276012,117128.7141
2017-05-30,158403.0,26738.852,56590.0,42077.0,14776.686,231107.946,15906.142966,13512.0,16476.26003,124015.70598
2017-05-31,174304.0,30575.07898,69587.0,50401.0,16189.743999999999,258090.75,16497.78893,14598.0,18770.14701,160848.4135
2017-06-01,166771.0,26412.13,61601.0,42526.0,15760.701000000001,244432.37900000002,20881.44099,16360.0,18421.83595,105935.2799
2017-06-02,204402.0,28757.22,72111.0,49807.0,21844.092,269708.907,32031.362095,19431.0,36954.96301,123526.768
2017-06-03,278488.0,37014.70698,95175.0,66614.0,23627.34,366851.135,23563.18801,28530.0,28449.651142,149040.934
2017-06-04,339352.0,46445.71698,104997.0,83951.0,27899.607,420484.196,27245.56599,34184.0,33144.565,180153.6175
2017-06-05,214773.0,30361.753,73382.0,52097.0,16782.148,287651.913,18850.609019,19964.0,22139.384975,122218.7411
2017-06-06,184706.0,26507.896,61149.0,44539.0,15214.84601,247529.789,17775.43202,17961.0,18327.564964,127029.62198
2017-06-07,181931.0,27771.144,58958.0,49652.0,14710.947,244550.415,17154.898979999998,16871.0,18714.404999,165268.42307
2017-06-08,152212.0,23135.54902,50623.0,37300.0,13020.777,209010.648,19140.55,14165.0,15569.442007,92185.726
2017-06-09,178063.0,26476.327,58839.0,44596.0,18495.885,230238.391,28515.327082,13856.0,32047.31699,112965.04103
2017-06-10,242234.0,32908.3771,76401.0,58589.0,20035.563996,296191.212,20474.922035,21780.0,23426.645914,133761.407
2017-06-11,311184.0,43157.834969999996,85386.0,74932.0,24779.37,359159.341,24034.652916,26649.0,27976.806,166293.979
2017-06-12,176821.0,28125.892,59069.0,45495.0,15381.417,231623.812,15929.697015,15649.0,18191.66504,114176.76888
2017-06-13,158624.0,25406.69902,52735.0,41906.0,14423.045,225098.796,15567.988998,14008.0,15998.11604,123017.4998
2017-06-14,158633.0,27323.993,56317.0,47993.0,13614.149,231383.757,15846.096997999999,13511.0,16752.191885,159293.07903
2017-06-15,142765.0,24072.57498,51120.0,38731.0,12914.313,199755.29,19968.20994,12646.0,16020.130022,97013.24403
2017-06-16,181072.0,27130.592,61049.0,48006.0,19037.66702,236330.623,31186.584979,14808.0,31804.989046000002,124173.9535
2017-06-17,250214.0,36456.287,77873.0,67310.0,21662.381,320835.094,24022.969999,21249.0,26577.92299,165171.2549
2017-06-18,245520.0,36064.358,63535.0,59757.0,19314.52402,278084.93,19848.552021,19308.0,22006.33511,137194.42902
2017-06-19,179095.0,30510.167,59488.0,47643.0,15553.05501,236571.109,16422.54503,17556.0,18342.301965,118277.07673
2017-06-20,173553.0,29337.30702,60428.0,43960.0,15056.726,234485.237,18507.611008,16237.0,17911.06501,129791.265
2017-06-21,154251.0,27474.723,56742.0,47144.0,12952.08802,216428.204,16534.59896,13816.0,17346.208008,156459.2463
2017-06-22,125467.0,23410.36701,55773.0,36800.0,11809.646,182687.088,18189.96098,10871.0,13359.666957,90698.878
2017-06-23,160086.0,27454.647,64501.0,44055.0,18311.751,212785.126,28814.422018,11919.0,27331.365026,112962.568
2017-06-24,218486.0,34144.42313,80451.0,57117.0,19149.43698,282434.723,20764.863976,19279.0,22694.929045,138565.682
2017-06-25,263497.0,41699.514,81798.0,68519.0,21802.124,317588.572,22326.528894,22413.0,25796.2219,155953.9088
2017-06-26,166889.0,28669.222999999998,65705.0,46892.0,14457.017,220335.828,16648.06904,14067.0,17625.547025,113866.377
2017-06-27,140339.0,25639.12502,60870.0,39469.0,13243.177,198345.961,15391.94697,12419.0,16214.573009,118274.7379
2017-06-28,143776.0,26531.135,59831.0,45452.0,12569.512,198716.759,15763.994026,12167.0,16405.729971,154674.94002
2017-06-29,136268.0,24142.70603,53111.0,35788.0,12362.356996,190098.64,18033.714,11440.0,14084.822996,92482.67185
2017-06-30,170346.0,27596.8001,71476.0,44056.0,18893.395,228539.867,29744.527186,14371.0,29025.674053000002,113161.5359
2017-07-01,271027.0,38304.17298,105361.0,66762.0,23880.658,375440.305,26056.432025000002,28906.0,29361.687958,155487.6309
2017-07-02,297619.0,44839.791,107684.0,75596.0,26672.013004,398356.868,27089.56595,31447.0,30549.09501,172890.1386
2017-07-03,199766.0,32696.443,77790.0,52864.0,19332.364,288954.266,19070.98897,20129.0,21682.831818,130389.19902
2017-07-04,173857.0,28806.21,71697.0,45847.0,16721.17999,257414.024,17678.678976,17806.0,19021.039016,131534.54802
2017-07-05,170074.0,28769.54202,67436.0,49764.0,15976.33998,243726.892,19235.916093,15321.0,19184.309988,163804.33003
